observer_asn,observer_is_rpki,timestamp,attack_type,attacker_asn,prefix,as_path_length
9208,False,1771013282,SUBPREFIX_HIJACK,4651,1.2.3.0/24,3
1280,True,1771013282,SUBPREFIX_HIJACK,4651,1.2.3.0/24,3
7941,True,1771013282,SUBPREFIX_HIJACK,4651,1.2.3.0/24,3
11525,True,1771013282,SUBPREFIX_HIJACK,4651,1.2.3.0/24,3
11017,False,1771013282,SUBPREFIX_HIJACK,4651,1.2.3.0/24,3
3855,False,1771013282,SUBPREFIX_HIJACK,4651,1.2.3.0/24,3
5391,True,1771013282,SUBPREFIX_HIJACK,4651,1.2.3.0/24,3
4374,True,1771013282,SUBPREFIX_HIJACK,4651,1.2.3.0/24,3
6939,True,1771013282,SUBPREFIX_HIJACK,4651,1.2.3.0/24,2
9500,False,1771013282,SUBPREFIX_HIJACK,4651,1.2.3.0/24,3
9500,False,1771013282,SUBPREFIX_HIJACK,4651,1.2.3.0/24,3
3359,False,1771013282,SUBPREFIX_HIJACK,4651,1.2.3.0/24,3
800,False,1771013282,SUBPREFIX_HIJACK,4651,1.2.3.0/24,3
4385,True,1771013282,SUBPREFIX_HIJACK,4651,1.2.3.0/24,3
9505,False,1771013282,SUBPREFIX_HIJACK,4651,1.2.3.0/24,3
803,True,1771013282,SUBPREFIX_HIJACK,4651,1.2.3.0/24,3
11042,False,1771013282,SUBPREFIX_HIJACK,4651,1.2.3.0/24,3
293,True,1771013282,SUBPREFIX_HIJACK,4651,1.2.3.0/24,3
3367,True,1771013282,SUBPREFIX_HIJACK,4651,1.2.3.0/24,3
2857,True,1771013282,SUBPREFIX_HIJACK,4651,1.2.3.0/24,3
819,False,1771013282,SUBPREFIX_HIJACK,4651,1.2.3.0/24,3
6456,True,1771013282,SUBPREFIX_HIJACK,4651,1.2.3.0/24,3
1853,True,1771013282,SUBPREFIX_HIJACK,4651,1.2.3.0/24,3
1351,False,1771013282,SUBPREFIX_HIJACK,4651,1.2.3.0/24,3
6473,True,1771013282,SUBPREFIX_HIJACK,4651,1.2.3.0/24,3
7500,True,1771013282,SUBPREFIX_HIJACK,4651,1.2.3.0/24,3
2381,False,1771013282,SUBPREFIX_HIJACK,4651,1.2.3.0/24,3
11597,True,1771013282,SUBPREFIX_HIJACK,4651,1.2.3.0/24,3
8529,True,1771013282,SUBPREFIX_HIJACK,4651,1.2.3.0/24,3
6994,True,1771013282,SUBPREFIX_HIJACK,4651,1.2.3.0/24,3
11090,False,1771013282,SUBPREFIX_HIJACK,4651,1.2.3.0/24,3
11090,False,1771013282,SUBPREFIX_HIJACK,4651,1.2.3.0/24,4
3925,False,1771013282,SUBPREFIX_HIJACK,4651,1.2.3.0/24,3
11605,False,1771013282,SUBPREFIX_HIJACK,4651,1.2.3.0/24,3
11096,False,1771013282,SUBPREFIX_HIJACK,4651,1.2.3.0/24,3
7001,False,1771013282,SUBPREFIX_HIJACK,4651,1.2.3.0/24,3
10075,False,1771013282,SUBPREFIX_HIJACK,4651,1.2.3.0/24,3
4965,False,1771013282,SUBPREFIX_HIJACK,4651,1.2.3.0/24,3
8038,True,1771013282,SUBPREFIX_HIJACK,4651,1.2.3.0/24,3
4455,False,1771013282,SUBPREFIX_HIJACK,4651,1.2.3.0/24,3
8551,True,1771013282,SUBPREFIX_HIJACK,4651,1.2.3.0/24,3
10089,False,1771013282,SUBPREFIX_HIJACK,4651,1.2.3.0/24,3
10089,False,1771013282,SUBPREFIX_HIJACK,4651,1.2.3.0/24,4
11109,False,1771013282,SUBPREFIX_HIJACK,4651,1.2.3.0/24,3
8046,True,1771013282,SUBPREFIX_HIJACK,4651,1.2.3.0/24,3
9584,True,1771013282,SUBPREFIX_HIJACK,4651,1.2.3.0/24,3
7030,False,1771013282,SUBPREFIX_HIJACK,4651,1.2.3.0/24,3
11127,False,1771013282,SUBPREFIX_HIJACK,4651,1.2.3.0/24,3
7545,False,1771013282,SUBPREFIX_HIJACK,4651,1.2.3.0/24,3
7545,False,1771013282,SUBPREFIX_HIJACK,4651,1.2.3.0/24,3
4474,True,1771013282,SUBPREFIX_HIJACK,4651,1.2.3.0/24,3
7034,True,1771013282,SUBPREFIX_HIJACK,4651,1.2.3.0/24,3
8057,False,1771013282,SUBPREFIX_HIJACK,4651,1.2.3.0/24,3
8059,True,1771013282,SUBPREFIX_HIJACK,4651,1.2.3.0/24,3
9083,True,1771013282,SUBPREFIX_HIJACK,4651,1.2.3.0/24,3
11142,True,1771013282,SUBPREFIX_HIJACK,4651,1.2.3.0/24,3
3465,False,1771013282,SUBPREFIX_HIJACK,4651,1.2.3.0/24,3
7057,True,1771013282,SUBPREFIX_HIJACK,4651,1.2.3.0/24,3
1426,True,1771013282,SUBPREFIX_HIJACK,4651,1.2.3.0/24,3
5022,True,1771013282,SUBPREFIX_HIJACK,4651,1.2.3.0/24,3
9119,False,1771013282,SUBPREFIX_HIJACK,4651,1.2.3.0/24,3
9119,False,1771013282,SUBPREFIX_HIJACK,4651,1.2.3.0/24,4
6561,False,1771013282,SUBPREFIX_HIJACK,4651,1.2.3.0/24,3
11170,False,1771013282,SUBPREFIX_HIJACK,4651,1.2.3.0/24,3
5541,False,1771013282,SUBPREFIX_HIJACK,4651,1.2.3.0/24,3
6565,False,1771013282,SUBPREFIX_HIJACK,4651,1.2.3.0/24,3
11178,True,1771013282,SUBPREFIX_HIJACK,4651,1.2.3.0/24,3
7595,False,1771013282,SUBPREFIX_HIJACK,4651,1.2.3.0/24,3
4531,False,1771013282,SUBPREFIX_HIJACK,4651,1.2.3.0/24,3
2484,False,1771013282,SUBPREFIX_HIJACK,4651,1.2.3.0/24,3
7091,True,1771013282,SUBPREFIX_HIJACK,4651,1.2.3.0/24,3
7604,False,1771013282,SUBPREFIX_HIJACK,4651,1.2.3.0/24,3
7604,False,1771013282,SUBPREFIX_HIJACK,4651,1.2.3.0/24,3
5048,False,1771013282,SUBPREFIX_HIJACK,4651,1.2.3.0/24,3
4538,False,1771013282,SUBPREFIX_HIJACK,4651,1.2.3.0/24,3
8123,True,1771013282,SUBPREFIX_HIJACK,4651,1.2.3.0/24,3
2495,True,1771013282,SUBPREFIX_HIJACK,4651,1.2.3.0/24,3
5056,False,1771013282,SUBPREFIX_HIJACK,4651,1.2.3.0/24,3
7106,True,1771013282,SUBPREFIX_HIJACK,4651,1.2.3.0/24,3
11203,True,1771013282,SUBPREFIX_HIJACK,4651,1.2.3.0/24,3
6596,True,1771013282,SUBPREFIX_HIJACK,4651,1.2.3.0/24,3
6597,True,1771013282,SUBPREFIX_HIJACK,4651,1.2.3.0/24,3
10700,True,1771013282,SUBPREFIX_HIJACK,4651,1.2.3.0/24,3
8657,False,1771013282,SUBPREFIX_HIJACK,4651,1.2.3.0/24,3
8148,True,1771013282,SUBPREFIX_HIJACK,4651,1.2.3.0/24,3
5078,False,1771013282,SUBPREFIX_HIJACK,4651,1.2.3.0/24,3
8151,True,1771013282,SUBPREFIX_HIJACK,4651,1.2.3.0/24,3
7642,True,1771013282,SUBPREFIX_HIJACK,4651,1.2.3.0/24,3
6621,True,1771013282,SUBPREFIX_HIJACK,4651,1.2.3.0/24,3
6621,True,1771013282,SUBPREFIX_HIJACK,4651,1.2.3.0/24,4
8158,False,1771013282,SUBPREFIX_HIJACK,4651,1.2.3.0/24,3
4581,True,1771013282,SUBPREFIX_HIJACK,4651,1.2.3.0/24,3
4594,False,1771013282,SUBPREFIX_HIJACK,4651,1.2.3.0/24,3
6643,True,1771013282,SUBPREFIX_HIJACK,4651,1.2.3.0/24,3
11255,False,1771013282,SUBPREFIX_HIJACK,4651,1.2.3.0/24,3
6648,False,1771013282,SUBPREFIX_HIJACK,4651,1.2.3.0/24,3
6648,False,1771013282,SUBPREFIX_HIJACK,4651,1.2.3.0/24,4
6648,False,1771013282,SUBPREFIX_HIJACK,4651,1.2.3.0/24,4
10745,False,1771013282,SUBPREFIX_HIJACK,4651,1.2.3.0/24,3
9211,True,1771013282,SUBPREFIX_HIJACK,4651,1.2.3.0/24,3
3580,True,1771013282,SUBPREFIX_HIJACK,4651,1.2.3.0/24,3
6653,True,1771013282,SUBPREFIX_HIJACK,4651,1.2.3.0/24,3
10242,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
6661,True,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
3599,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
11282,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
6165,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
11287,True,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
24,True,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
9241,True,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
11300,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
11300,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,4
549,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
6181,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
4651,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
2044,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
557,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
4657,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
4658,True,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
3634,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
7219,True,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
4150,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
2615,True,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
2615,True,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,4
11320,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
57,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
57,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,4
72,True,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
72,True,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,4
7753,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
1610,True,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
77,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
3663,True,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
7247,True,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
9299,True,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
10835,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
4697,True,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
5723,True,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
8798,True,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
7775,True,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
7782,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
1640,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
7784,True,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
9833,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
109,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
109,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,4
109,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,4
109,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,4
11374,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
112,True,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
112,True,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,4
6768,True,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
10352,True,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
4723,True,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
3700,True,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
4213,True,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
11385,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
7806,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
4224,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
5760,True,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
5767,True,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
11399,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
2698,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
2698,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,4
8330,True,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
3212,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
7311,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
9873,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
6296,True,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
4764,True,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
4764,True,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,4
6300,True,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
4766,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
166,True,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
4775,True,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
4775,True,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,4
2728,True,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
7849,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
2730,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
6315,True,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
6140,True,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
7341,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
2734,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
11437,True,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
10929,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
4788,True,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
3255,True,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
10423,True,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
11448,True,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
3770,True,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
4800,True,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
10946,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
10947,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
8902,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
9927,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
9927,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,4
4809,True,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
9930,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
9930,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,4
11468,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
10958,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
11472,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
4817,True,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
4307,True,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
11475,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
6360,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
7896,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
7896,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,4
7896,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,4
4826,True,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
4826,True,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
10971,True,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
4318,True,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
6366,True,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
7393,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
226,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
2274,True,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
10980,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
10980,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
10980,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,1
9957,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
9957,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,4
11492,True,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
3303,True,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
3303,True,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
6379,True,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
749,True,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
1261,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,3
1261,False,1771013488,BOGON_INJECTION,10980,10.0.0.0/8,4
